"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"Cnot6",3312.54001136523,-0.0281972850129705,0.0954716035019166,0.454838541504637,0.647491968859694,FALSE,"ns"
"Cnot6l",2842.70792971692,0.0124385868250026,0.095381246972355,0.750300528045625,0.863276905903147,FALSE,"ns"
"Cnot7",2528.06455744845,0.0448973340443431,0.0877002756772312,0.389398843172652,0.590675339157776,FALSE,"ns"
"Cnot8",2694.06726230603,0.0108229713866606,0.0563095181107677,0.828437939005561,0.91044156032528,FALSE,"ns"
"Cnp",1007.68925611252,-0.156841617928377,0.0970857733958779,0.0233877986995482,0.106664631842948,FALSE,"ns"
"Cnppd1",2307.58043297219,0.136508170628748,0.168689516673007,0.0529935760430971,0.172848698775395,FALSE,"ns"
"Cnpy2",3359.7402771442,-0.0162347702900322,0.0604564663836095,0.703505415690014,0.832073156280666,FALSE,"ns"
"Cnpy3",2005.53814852523,0.0856453048517288,0.105465252320262,0.140694466305768,0.315913086300437,FALSE,"ns"
"Cnpy4",1837.75340745528,-0.153331761038781,0.0753202070288345,0.0105085405578039,0.0666608533110425,FALSE,"ns"
"Cnr1",194.621895264761,-0.0131315867588757,0.103960403188137,0.52039188850338,0.701560604776509,FALSE,"ns"
"Cnrip1",189.418880206837,0.0766853149830622,0.0942229453699519,0.194563793360284,0.388262062719482,FALSE,"ns"
"Cnst",1149.27888740761,-0.0449076885767952,0.0467175121796492,0.283656158803385,0.489665044904052,FALSE,"ns"
"Cntd1",16.6354116214841,0.00934371656282832,0.101777766479623,0.727608571285158,0.847583829663378,FALSE,"ns"
"Cntfr",47.8064062207192,-0.0130459947986033,0.10009579472473,0.69166626621503,0.824366293725593,FALSE,"ns"
"Cntln",358.457804545259,0.0699640774250232,0.098760657362427,0.222050353444927,0.420497434195535,FALSE,"ns"
"Cntn3",14.9012240456824,0.0654553570714207,0.129047524927041,0.0620544092486422,0.190775478093364,FALSE,"ns"
"Cntnap1",195.930209071226,0.0609324036593487,0.123292448684375,0.0953402865681117,0.249272549846676,FALSE,"ns"
"Cntnap4",21.2772011430874,0.00355880336386789,0.0992488306426621,0.912473779607807,0.957049114334481,FALSE,"ns"
"Cntrl",404.793212289685,-0.0454879739736453,0.107369726692801,0.26376156784693,0.469450478839276,FALSE,"ns"
"Cntrob",922.868605620864,-0.214020090773916,0.111947076006329,0.00673376453625356,0.0524305941801405,FALSE,"ns"
"Coa3",1307.23065953032,-0.0737661559602514,0.0660446217581736,0.181604995814633,0.371366922196112,FALSE,"ns"
"Coa4",157.417941632789,-0.00181739720379781,0.0775886550083682,0.952240362879749,0.977666246815384,FALSE,"ns"
"Coa5",4580.70082548573,-0.0319553913839509,0.0490810346475346,0.493663367121155,0.680756956349831,FALSE,"ns"
"Coa6",323.057974042224,-0.0515123490404037,0.0752538864574204,0.34642237776298,0.550447190648109,FALSE,"ns"
"Coa7",333.921513332462,0.00135896569491418,0.063588063649718,0.983552132837157,0.991415710774969,FALSE,"ns"
"Coasy",1142.7186824163,0.0233510159804546,0.0734459373716341,0.661884817653675,0.804701112879279,FALSE,"ns"
"Cobl",2136.73631836638,-0.106169548309103,0.142017986962481,0.0781701275521329,0.219714193454141,FALSE,"ns"
"Cobll1",1119.24398017442,0.00674449397969413,0.0849065310384793,0.905210871118945,0.953628532560133,FALSE,"ns"
"Cog1",1290.46377867953,0.0260933750901552,0.0607642964698946,0.616760744735773,0.773141649874659,FALSE,"ns"
"Cog2",1142.02452178312,-0.0258888691367937,0.0455185973724329,0.526782361799424,0.70647134375719,FALSE,"ns"
"Cog3",2098.89546105209,0.0982903725146898,0.0545563687034703,0.0351647044804602,0.136051816213572,FALSE,"ns"
"Cog4",2550.60734840522,-0.024725187568989,0.0445982473826593,0.525277710591472,0.70531913377116,FALSE,"ns"
"Cog5",651.854258502683,0.00886956657112145,0.07937321186217,0.865425760922327,0.932133234668216,FALSE,"ns"
"Cog6",2444.09568650292,-0.0527141358661414,0.0459446509792907,0.199265617702763,0.393130495640364,FALSE,"ns"
"Cog7",1110.18406591451,0.0253312031542434,0.0450945826228879,0.531336145153225,0.709685300319046,FALSE,"ns"
"Cog8",1078.1849716831,0.0179991813539124,0.0465287097464403,0.663678607908483,0.805978874399929,FALSE,"ns"
"Coil",473.557515141763,-0.0678165290187834,0.0648816944684364,0.19577837833081,0.389654841632298,FALSE,"ns"
"Col10a1",21.6641965578984,0.137698309143001,0.26389490189183,0.0127339229819358,0.0747725920909728,FALSE,"ns"
"Col11a1",240.705223326698,-0.00607908902265062,0.103849248142033,0.716058197410514,0.840626294605306,FALSE,"ns"
"Col11a2",38.1597329094355,0.0745591302967703,0.125762645312646,0.125029271470875,0.293817371949682,FALSE,"ns"
"Col12a1",77870.5322716601,0.0653277654053333,0.0729320358225785,0.194677809662088,0.388348614071094,FALSE,"ns"
"Col13a1",30.9884722685838,-0.0233392840875697,0.106198492814959,0.30110929873506,0.507669425872972,FALSE,"ns"
"Col14a1",253.38055954498,0.105544520599212,0.158870849319949,0.0574472603389564,0.181593172026132,FALSE,"ns"
"Col16a1",2528.70919270572,0.0638242557865163,0.0711103665597696,0.253634435611434,0.457287725437878,FALSE,"ns"
"Col17a1",85.4705293842596,-0.00663264758771112,0.087417402799327,0.888029440513409,0.945193767676907,FALSE,"ns"
"Col18a1",7836.12377290252,-0.403588072960873,0.238714252609192,0.00356242459243907,0.0371603112617829,FALSE,"ns"
"Col19a1",31.594112980712,0.00534664154170738,0.0976549827152722,0.883302500589718,0.942276351876185,FALSE,"ns"
"Col1a1",39621.0488992855,-0.0468602510086163,0.116763950638037,0.086689078207577,0.234412702301041,FALSE,"ns"
"Col1a2",118338.854047086,-0.178799197929414,0.201707844161803,0.0286711807580142,0.119954218921213,FALSE,"ns"
"Col20a1",41.0221633601668,0.00999981410303631,0.0985978734699228,0.795152765102547,0.889973799063132,FALSE,"ns"
"Col23a1",189.9397734778,-0.0957252274581964,0.168134419771116,0.0192870978398954,0.0951438776812295,FALSE,"ns"
"Col24a1",162.301433394797,-0.033703427117606,0.106151621569213,0.326332462522125,0.531931067344856,FALSE,"ns"
"Col25a1",82.6997128885882,-0.00361046700758698,0.100966029686904,0.899806309305627,0.950935788475488,FALSE,"ns"
"Col26a1",60.7726411876598,-0.291994007928277,0.585966063822404,0.0107964168568922,0.0676039244639783,FALSE,"ns"
"Col27a1",322.346174003761,-0.00759168342125567,0.0905888347409533,0.853252715015941,0.925380446591317,FALSE,"ns"
"Col28a1",22.1438108979998,0.701620929464903,0.54773802464281,0.00401601948929573,0.0393742911648371,FALSE,"ns"
"Col3a1",265282.278246494,-9.01830050922463e-05,0.0488964218078132,0.889332695051557,0.945946288800236,FALSE,"ns"
"Col4a1",21876.5301529565,-0.0760281672070693,0.0915122228753066,0.196422052431619,0.390284278145687,FALSE,"ns"
"Col4a2",17557.6728714017,-0.066710505391722,0.0830070364510594,0.244283261718937,0.446375100244683,FALSE,"ns"
"Col4a3bp",2177.06177348298,0.15827884736985,0.125717990793811,0.0353533095782175,0.136459403941592,FALSE,"ns"
"Col4a5",1156.81939373867,-0.0151595571458779,0.0981139353293937,0.68242201217804,0.81865667188275,FALSE,"ns"
"Col4a6",49.7799958686135,-0.0366411672785226,0.10911741729307,0.22525353995211,0.424356956300583,FALSE,"ns"
"Col5a1",56039.3204507503,-0.104476137734403,0.156616514452942,0.0598793632858695,0.186228228511461,FALSE,"ns"
"Col5a2",66681.2495493274,-0.0142875539579699,0.0551178173225585,0.779865144610663,0.880909008970969,FALSE,"ns"
"Col5a3",6729.38422317203,-0.0715464476771146,0.125736010905575,0.117786852857031,0.283632554451783,FALSE,"ns"
"Col6a1",69972.6340442865,-0.535253089515051,0.243932979086156,0.00107037176352662,0.020359804167845,FALSE,"ns"
"Col6a2",37987.6815766497,-0.519531364375444,0.378983664559943,0.00418573795719759,0.0399733402001273,FALSE,"ns"
"Col6a3",20548.7196586312,-0.54856094055341,0.201168471331504,0.000281450842964885,0.0103150172398256,FALSE,"ns"
"Col6a4",13.2778936671678,-0.0147173946194106,0.102425388694562,0.594228385660576,0.757112171186,FALSE,"ns"
"Col7a1",52.4868971075279,0.00523378948173202,0.0989973671702173,0.87687784515381,0.93854366931509,FALSE,"ns"
"Col8a1",10696.7819442031,-0.0324521396707515,0.107021789344069,0.264002037008337,0.469600943585064,FALSE,"ns"
"Col8a2",6150.92311167254,-0.0635842459567762,0.131877699959845,0.0174021708397629,0.0900462762632088,FALSE,"ns"
"Col9a3",6.2902094365122,-0.0246637264629784,0.106986706719702,0.245111761536575,NA,FALSE,NA
"Colec10",124.815344684061,0.0592921532067971,0.12620810704185,0.0452050238601901,0.15737214305011,FALSE,"ns"
"Colec12",12067.5565455985,0.322037600847043,0.104852300635132,0.000194704685501939,0.0089577818817594,FALSE,"ns"
"Colgalt1",8177.61419664425,-0.0958670849361967,0.0391616085670244,0.00834919858021619,0.0588573611740832,FALSE,"ns"
"Colq",214.070226846565,-0.262801210378856,0.31412968740151,0.0136583114607882,0.0775271774345692,FALSE,"ns"
"Commd1",1800.50370750693,-0.109469841898306,0.0596611669363063,0.0304838330670137,0.124518386035727,FALSE,"ns"
"Commd10",1442.29410571781,-0.0641674145240907,0.0494628072502434,0.142067028885205,0.318085072599711,FALSE,"ns"
"Commd2",1167.24413016602,-0.0944716479380536,0.0633785080871944,0.0708718087393051,0.206412962281157,FALSE,"ns"
"Commd3",3313.94838254577,-0.0189154179976504,0.0586947699485257,0.763647783493521,0.871070007583041,FALSE,"ns"
"Commd4",769.250524981704,0.031200611779617,0.0747512440929343,0.576995807623669,0.743837285376221,FALSE,"ns"
"Commd5",903.362284655547,-0.242872251309906,0.0663374111304025,3.38070549304313e-05,0.00492531226942017,FALSE,"ns"
"Commd6",810.613761393604,0.134351259264206,0.0683041997277239,0.0159003406953039,0.0848881381094565,FALSE,"ns"
"Commd7",1559.49683999388,0.0428610923638078,0.0687772373503716,0.418347445906978,0.616819038652007,FALSE,"ns"
"Commd8",1461.79730640541,0.148967277802,0.0819070916512688,0.0205150225466965,0.098967246369494,FALSE,"ns"
"Commd9",894.857981843624,-0.040873879004262,0.0642574793433156,0.425884362372741,0.623793091982951,FALSE,"ns"
"Comp",13.3243306752942,-0.907220256722801,0.382256672889061,0.000606000602582727,0.0152219921476336,FALSE,"ns"
"Comt",2968.92044621517,0.0192419409983992,0.0764524779928269,0.726783681977983,0.846923892472033,FALSE,"ns"
"Comtd1",304.345466686756,0.0529384921573406,0.106251496609698,0.271398168973897,0.47734041469963,FALSE,"ns"
"Copa",20644.4880825836,-0.0561735468034674,0.0382114343140717,0.112765797888277,0.276216166992543,FALSE,"ns"
"Copb1",8299.30200306015,0.00982169081905862,0.0457499291886426,0.801820559438022,0.894096498539399,FALSE,"ns"
"Copb2",12058.3371058158,-0.0834860242388522,0.0495846794188448,0.0521426400984757,0.171150213069997,FALSE,"ns"
"Cope",3872.53071588696,0.0189968518418966,0.0530108520232016,0.679792641538153,0.816404440728438,FALSE,"ns"
"Copg1",9614.16684650149,-0.149511370638428,0.0381223540161469,2.8825851191562e-05,0.0049099756645898,FALSE,"ns"
"Copg2",2829.47474117126,-0.0777715347872647,0.050479354430815,0.0782972861198833,0.219930166153365,FALSE,"ns"
"Coprs",379.559191270386,0.0586671194597034,0.0877969201200076,0.307061552274453,0.513613440654548,FALSE,"ns"
"Cops2",4089.92980100495,0.0752625525073429,0.102675280947364,0.218245883173182,0.417270344147968,FALSE,"ns"
"Cops3",3158.74955290983,-0.209920393620201,0.0629757217678969,0.000154643013691127,0.00847288531400527,FALSE,"ns"
"Cops4",3612.55754736686,-0.164151114262842,0.0606547241033533,0.00190989483656759,0.0273092051222183,FALSE,"ns"
"Cops5",3735.72882962627,-0.207585634740654,0.0917815985421891,0.00363378486571309,0.0375392384546368,FALSE,"ns"
"Cops6",3837.79058500061,-0.149703370337193,0.0844564499484362,0.0266921141897811,0.115539067810575,FALSE,"ns"
"Cops7a",3181.80609809819,-0.0369017840799425,0.0614723535607998,0.534580965833742,0.712310889068591,FALSE,"ns"
"Cops7b",972.062995710598,-0.0963232190302038,0.0757813821304338,0.0950770003029493,0.24883226107231,FALSE,"ns"
"Cops8",3341.6439631679,-0.0978861858148185,0.0428148615033563,0.0124252752975407,0.0736528976950059,FALSE,"ns"
"Copz1",5177.14420089359,-0.120700594608726,0.0507770009419148,0.00760278591696024,0.056138320470324,FALSE,"ns"
"Copz2",3057.83592896598,-0.20751126180421,0.0893540219976667,0.00311002140995663,0.0346168087668517,FALSE,"ns"
"Coq10a",886.742490700501,0.123875059333065,0.10151702011427,0.0622232305098982,0.190921377299895,FALSE,"ns"
"Coq10b",1967.63462403571,-0.069866205239092,0.0912178398017476,0.272433634453742,0.4783915648798,FALSE,"ns"
"Coq2",1198.55475742777,0.0320641426439544,0.064129952729375,0.524921250777607,0.704984885813375,FALSE,"ns"
"Coq3",737.646514839334,-0.029010532331708,0.0486755984737657,0.502340526160133,0.687542834791124,FALSE,"ns"
"Coq4",375.456471128765,0.0656743537963378,0.075925803802095,0.240531615580964,0.441468441139083,FALSE,"ns"
"Coq5",1473.62028722457,-0.0992651990247884,0.0651465716880735,0.0609676484270617,0.188361877044211,FALSE,"ns"
"Coq6",690.800389504896,-0.199700109971824,0.0663112192481597,0.000483170569694187,0.0133939376529179,FALSE,"ns"
"Coq7",383.467767773843,-0.121717158825401,0.0891388077900301,0.0542122637033851,0.175780633622614,FALSE,"ns"
"Coq9",2884.98713070704,-0.138202546750908,0.0520333135181584,0.00268676737935179,0.032215125771242,FALSE,"ns"
"Coro1a",24.4319009716526,0.00214249516646139,0.0977709603119351,0.955474078871287,0.979002063996645,FALSE,"ns"
"Coro1b",6770.0365476363,0.0675738290619811,0.0850372030369667,0.264128278347252,0.469637069500089,FALSE,"ns"
"Coro1c",5821.53620880696,-0.0928593785691123,0.0671642825103747,0.110959733003576,0.273806705381477,FALSE,"ns"
"Coro2a",159.322303204009,-0.0389145853268194,0.102292521660671,0.365452599457457,0.567616025122741,FALSE,"ns"
"Coro2b",1687.73522534347,-0.209600243754004,0.0676614458262047,0.0003116020288121,0.010866292026022,FALSE,"ns"
"Coro6",1082.78190556893,0.031991337097452,0.0896102242220855,0.533659556515241,0.711618438424473,FALSE,"ns"
"Coro7",572.810542107762,-0.0470991737281425,0.067220830562417,0.370134931007137,0.572514948137971,FALSE,"ns"
"Cotl1",1835.19007270008,-0.657620255476587,0.278661583288191,0.000651525378015487,0.0159083812970932,FALSE,"ns"
"Cox10",504.71756155567,0.0190723352235391,0.0696556121158179,0.694676414571046,0.826066044291493,FALSE,"ns"
"Cox11",456.384994557796,-0.0715814966509609,0.0616213015925892,0.149519881291478,0.329164654716901,FALSE,"ns"
"Cox14",1583.74092674388,-0.0429380124593536,0.0547481949215596,0.359188474608136,0.561679103048524,FALSE,"ns"
"Cox15",1695.02605796393,-0.0956865731161742,0.0679752320658465,0.0795247623065339,0.222282814615918,FALSE,"ns"
"Cox16",227.887622485491,-0.0478548727684491,0.113391516153467,0.179285455151253,0.36878426821042,FALSE,"ns"
"Cox17",933.611056087501,-0.0580249988904814,0.0676737011533065,0.270088857061343,0.476123298438872,FALSE,"ns"
"Cox18",620.77393960811,-0.0449150203752479,0.0719093411645681,0.386803721222812,0.588805568766543,FALSE,"ns"
"Cox19",1252.69794671686,-0.170238927949129,0.0519047108455859,0.00024190828214137,0.00970106141612991,FALSE,"ns"
"Cox20",578.811311894524,-0.107727610478758,0.0940469220599428,0.0885419254393694,0.237974867091086,FALSE,"ns"
"Cox4i1",10077.8890527937,-0.0443313767639161,0.0624393746703909,0.380397370727399,0.583364950289785,FALSE,"ns"
"Cox5a",3554.97867743418,-0.164254920132088,0.0687715422830558,0.00364870251464536,0.037611468059772,FALSE,"ns"
"Cox5b",3315.80959677141,-0.219345076085056,0.0748299382160525,0.000470016833990599,0.0132534639296446,FALSE,"ns"
"Cox6a1",4114.65871781413,-0.184015209595419,0.0689520112172669,0.00155944613014384,0.024405442637707,FALSE,"ns"
"Cox6a2",318.279937508683,-0.0412139009930191,0.0916456402768327,0.433820796186227,0.629281815855231,FALSE,"ns"
"Cox6b1",4535.48113297868,-0.212852545426502,0.0689741606699614,0.000330169105397102,0.0112446163895242,FALSE,"ns"
"Cox6b2",7.09565771378233,-0.0699365208144503,0.139517911771225,0.00753621713409176,NA,FALSE,NA
"Cox6c",5867.27828292695,-0.111921380625199,0.0552681630660745,0.0181009761052023,0.0918862067653588,FALSE,"ns"
"Cox7a1",46.6750839080877,-0.0326787245846822,0.0968173220428608,0.479239671826164,0.669342839474293,FALSE,"ns"
"Cox7a2",3245.51152916081,-0.155462704095835,0.0614481011753616,0.00313990314139658,0.0347429620168709,FALSE,"ns"
"Cox7a2l",5129.61475871855,0.00139592272176985,0.0720725722826144,0.998366619541222,0.999219108167696,FALSE,"ns"
"Cox7b",3909.45682574847,-0.11849595156053,0.0660966485115906,0.0287322797635597,0.120171499923379,FALSE,"ns"
"Cox7c",4125.6560717292,-0.102878352905034,0.0715129090395392,0.0652365431290809,0.196368584368344,FALSE,"ns"
"Cox8a",4734.39999839059,-0.0471988611833025,0.0683896038557826,0.454084452165241,0.646606791571529,FALSE,"ns"
"Cox8b",87.5753313295407,-0.029488564328344,0.1001989606595,0.474834281937576,0.665742846959527,FALSE,"ns"
"Cp",14128.2678188712,0.662884696136732,0.226738418851567,0.000123084101374082,0.00766823367971778,FALSE,"ns"
"Cpa4",72.3692474538107,-0.286629685415452,0.262035351421353,0.0111497864180367,0.0689929209595551,FALSE,"ns"
"Cpa5",4.79392306148538,-0.0279856562777623,0.109469728391092,0.0722390487939938,NA,FALSE,NA
"Cpa6",9.04645485773351,-0.00638090743877778,0.103517886697096,0.737678211823873,NA,FALSE,NA
"Cpd",6731.33461536894,0.257348746523989,0.0992017315187738,0.00146763173802896,0.0238365104338191,FALSE,"ns"
"Cpe",4276.24477028024,0.233979845976881,0.159634071127312,0.0118938427393746,0.0716033360875484,FALSE,"ns"
"Cpeb1",298.505999248301,0.474713390448569,0.24743805192861,0.0021423471074525,0.0293218187880103,FALSE,"ns"
"Cpeb2",351.315553295325,0.218989353658871,0.353671482611026,0.0172998421364159,0.089729244498689,FALSE,"ns"
"Cpeb3",375.287872126268,-0.0112009620791052,0.0809535104348908,0.829661491692986,0.911175264182798,FALSE,"ns"
"Cpeb4",905.87571428743,0.0938089828414178,0.141573364490937,0.0864179337179948,0.233911549731922,FALSE,"ns"
"Cped1",316.041707374207,0.222218259975112,0.241568063736721,0.0197032409205387,0.0962793970823409,FALSE,"ns"
"Cplx2",838.487411790464,-0.0559737728961914,0.0875067701436435,0.33211183393809,0.537949838132116,FALSE,"ns"
"Cplx3",20.9145944190041,-0.0445545210509393,0.111509113024738,0.203521090316285,0.398234373411002,FALSE,"ns"
"Cpm",16.7449239850544,-0.0262920918471214,0.105689227142816,0.343462158806874,0.54793476411677,FALSE,"ns"
"Cpne1",2927.93909750303,-0.12768039277077,0.0830541992739586,0.0348440067139963,0.135210007704622,FALSE,"ns"
"Cpne2",1941.53580677697,0.0310109585870029,0.085694614993726,0.560583387983242,0.731089057413594,FALSE,"ns"
"Cpne3",2532.45148109732,0.0340015538199354,0.097317296554037,0.475696110982093,0.666452335420152,FALSE,"ns"
"Cpne5",8.34494468210354,-0.0139492207119456,0.104033963470567,0.51488814247764,NA,FALSE,NA
"Cpne8",1768.10507069952,0.0237771986753415,0.0624925022212897,0.638127114729337,0.789202294692611,FALSE,"ns"
"Cpox",1503.85538474849,0.272735244680505,0.141847744643905,0.00428605531678412,0.0403436879495143,FALSE,"ns"
